ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
3793,Andrea Arlene Anderson (-Bolder),F,22,164,61,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
3820,Haley Danita Anderson,F,20,178,68,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 10 kilometres Open Water,Silver
3823,Jamie Louise Anderson,F,23,160,54,United States,USA,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Slopestyle,Gold
3880,Agneta Monica Andersson,F,23,172,68,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Gold
3880,Agneta Monica Andersson,F,23,172,68,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
3880,Agneta Monica Andersson,F,23,172,68,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
3880,Agneta Monica Andersson,F,31,172,68,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
3880,Agneta Monica Andersson,F,31,172,68,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
3880,Agneta Monica Andersson,F,35,172,68,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
3880,Agneta Monica Andersson,F,35,172,68,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
3889,Anna Christina Andersson,F,20,169,63,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
3903,Cecilia Christine Elisabeth Andersson,F,23,179,74,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
3920,Gunilla Victoria Andersson,F,26,169,69,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
3920,Gunilla Victoria Andersson,F,30,169,69,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
3936,Jonna Andersson,F,23,167,61,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Silver
3951,Lina Marie Andersson,F,24,158,58,Sweden,SWE,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Gold
4005,Carola Anding (-Jacob),F,19,168,53,East Germany,GDR,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
4014,Kozue Ando,F,30,164,57,Japan,JPN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Silver
4018,Misako Ando,F,29,163,60,Japan,JPN,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Silver
4085,Gunn Margit Aas Andreassen,F,24,177,60,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Bronze
4085,Gunn Margit Aas Andreassen,F,28,177,60,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Silver
4101,Andria Suntaque,F,26,175,65,Brazil,BRA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Silver
4101,Andria Suntaque,F,30,175,65,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
4145,"Janice ""Jan"" Andrew (-Thornett)",F,16,162,54,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Butterfly,Bronze
4145,"Janice ""Jan"" Andrew (-Thornett)",F,16,162,54,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
4163,"Michelle ""Shelley"" Andrews (-Mitchell)",F,24,168,59,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,Gold
4165,Theresa Andrews,F,21,167,62,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,Gold
4165,Theresa Andrews,F,21,167,62,United States,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
4187,Yelena Valentinovna Andreyuk (-Chesnokova),F,21,180,85,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Gold
4240,Yekaterina Sergeyevna Andryushina,F,22,185,70,Russia,RUS,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Silver
4320,Nadine Marejke Angerer,F,29,174,70,Germany,GER,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Bronze
4359,va Angyal,F,21,163,63,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Handball,Handball Women's Handball,Bronze
4374,Yekaterina Yevgenyevna Anikeyeva,F,31,178,63,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
4388,Nataliya Yuryevna Anisimova (Guskova-),F,27,174,70,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Bronze
4388,Nataliya Yuryevna Anisimova (Guskova-),F,31,174,70,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,Bronze
4390,Tatyana Mikhaylovna Anisimova (Poluboyarova-),F,26,172,65,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 100 metres Hurdles,Silver
4391,Vera Vasilyevna Anisimova (Mikheyeva-),F,24,167,52,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
4391,Vera Vasilyevna Anisimova (Mikheyeva-),F,28,167,52,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
4392,Marina Vyacheslavovna Anissina (-Dzhigurda),F,22,162,52,France-1,FRA,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze
4392,Marina Vyacheslavovna Anissina (-Dzhigurda),F,26,162,52,France-1,FRA,2002 Winter,2002,Winter,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
4393,Herta Anita,F,26,183,82,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Fours,Bronze
4393,Herta Anita,F,26,183,82,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Silver
4400,Hannelore Anke (-Hofmann),F,18,160,52,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Breaststroke,Gold
4400,Hannelore Anke (-Hofmann),F,18,160,52,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
4418,Alyson Regina Annan,F,23,162,65,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,Gold
4418,Alyson Regina Annan,F,27,162,65,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold
4435,Noriko Anno,F,28,162,76,Japan,JPN,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Heavyweight,Gold
4457,Daniela Anschtz-Thoms,F,31,165,60,Germany,GER,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold
4457,Daniela Anschtz-Thoms,F,35,165,60,Germany,GER,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold
4466,Giselle Anne Ansley,F,24,176,73,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Gold
4478,Dana Antal,F,24,170,64,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
4487,Mrta Antal-Rudas,F,27,164,66,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's Javelin Throw,Silver
4503,Dborah Jessica Anthonioz,F,31,165,52,France,FRA,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Women's Boardercross,Silver
4569,Mariela Andrea Antoniska Arrondo,F,25,170,70,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver
4569,Mariela Andrea Antoniska Arrondo,F,29,170,70,Argentina,ARG,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze
4585,Olena Anatolivna Antonova,F,36,180,95,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Discus Throw,Bronze
4587,Yelena Petrovna Antonova,F,23,180,78,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Single Sculls,Bronze
4613,Nataliya Nikolayevna Antyukh,F,23,182,69,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 400 metres,Bronze
4613,Nataliya Nikolayevna Antyukh,F,23,182,69,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
4613,Nataliya Nikolayevna Antyukh,F,31,182,69,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres Hurdles,Gold
4613,Nataliya Nikolayevna Antyukh,F,31,182,69,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
4651,Mayumi Aoki (-Nishiguti),F,19,164,63,Japan,JPN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Butterfly,Gold
4685,Katrin Apel,F,24,172,62,Germany,GER,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Bronze
4685,Katrin Apel,F,24,172,62,Germany,GER,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold
4685,Katrin Apel,F,28,172,62,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold
4685,Katrin Apel,F,32,172,62,Germany,GER,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver
4700,Angelica Aposteanu (Chertic-),F,25,175,67,Romania,ROU,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,Bronze
4701,Chira Irina Apostol (-Stoian),F,24,180,78,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,Gold
4717,"Gabriele Marion ""Gaby"" Appel (-Reimann)",F,26,154,49,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Silver
4720,Tessa Appeldoorn,F,27,177,71,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Silver
4724,Emilia Elisabeth Appelqvist,F,26,168,65,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Silver
4742,Gillian Mary Apps,F,22,180,80,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
4742,Gillian Mary Apps,F,26,180,80,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
4742,Gillian Mary Apps,F,30,180,80,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
4771,Yael Arad,F,25,NA,NA,Israel,ISR,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Half-Middleweight,Silver
4799,Shizuka Arakawa,F,24,164,50,Japan,JPN,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Women's Singles,Gold
4801,Erika Araki,F,27,186,78,Japan,JPN,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Bronze
4808,Yuko Arakida,F,22,173,67,Japan,JPN,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Women's Volleyball,Gold
4859,Adriana dos Santos Arajo,F,30,167,60,Brazil,BRA,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Lightweight,Bronze
4860,Alexandra Araujo,F,32,167,67,Italy,ITA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Gold
4876,Rodica Arba-Pucatu,F,18,179,75,Romania,ROU,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,Bronze
4876,Rodica Arba-Pucatu,F,22,179,75,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxless Pairs,Gold
4876,Rodica Arba-Pucatu,F,26,179,75,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxless Pairs,Gold
4876,Rodica Arba-Pucatu,F,26,179,75,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Silver
4897,Anelija Arbutina (-arenac),F,21,178,68,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Silver
4928,Katie Louise Archibald,F,22,178,70,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,Gold
4951,Daphne Arden (-Slater),F,22,167,60,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
5069,Yuko Arimori (-Wilson),F,25,166,47,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Marathon,Silver
5069,Yuko Arimori (-Wilson),F,29,166,47,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Marathon,Bronze
5102,Anna Valeryevna Arkhipova,F,31,176,63,Russia,RUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Bronze
5129,Mihaela Armescu,F,20,180,74,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,Silver
5129,Mihaela Armescu,F,25,180,74,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Fours,Bronze
5129,Mihaela Armescu,F,25,180,74,Romania,ROU,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Silver
5130,Barbara Armbrust,F,20,180,79,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,Silver
5143,"Heather Joy Armitage (-Young, -McClelland)",F,19,171,64,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
5143,"Heather Joy Armitage (-Young, -McClelland)",F,23,171,64,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
5144,"Elizabeth Mary ""Lizzie"" Armitstead (-Deignan)",F,23,168,55,Great Britain,GBR,2012 Summer,2012,Summer,London,Cycling,"Cycling Women's Road Race, Individual",Silver
5152,"Elizabeth ""Betsey"" Armstrong",F,25,188,77,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Silver
5152,"Elizabeth ""Betsey"" Armstrong",F,29,188,77,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold
5156,"Debra Rae ""Debbie"" Armstrong",F,20,165,62,United States,USA,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Gold
5160,Beatrice Eileen Armstrong (-Purdy),F,26,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Diving,Diving Women's Plain High,Silver
5163,"Jennifer Margaret ""Jenny"" Armstrong",F,30,171,59,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's Two Person Dinghy,Gold
5167,Kristin Ann Armstrong (-Savola),F,34,173,58,United States,USA,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's Individual Time Trial,Gold
5167,Kristin Ann Armstrong (-Savola),F,38,173,58,United States,USA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Individual Time Trial,Gold
5167,Kristin Ann Armstrong (-Savola),F,42,173,58,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Individual Time Trial,Gold
5198,Judith Arndt,F,19,173,59,Germany,GER,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Bronze
5198,Judith Arndt,F,28,173,59,Germany,GER,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Women's Road Race, Individual",Silver
5198,Judith Arndt,F,36,173,59,Germany,GER,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Individual Time Trial,Silver
5202,Eva Johanne Arndt-Riise,F,28,NA,NA,Denmark,DEN,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
5233,Virginie Arnold,F,28,155,50,France,FRA,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Team,Bronze
5245,Emilie Hegh Arntzen,F,22,183,78,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
5306,Christine Arron,F,30,177,64,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
5307,Ins Arrondo,F,22,167,58,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver
5307,Ins Arrondo,F,26,167,58,Argentina,ARG,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze
5331,"Samantha ""Sam"" Arsenault (-Livingstone)",F,18,178,69,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
5353,Yevgeniya Viktorovna Artamonova-Estes,F,17,191,75,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,Silver
5353,Yevgeniya Viktorovna Artamonova-Estes,F,25,191,75,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
5353,Yevgeniya Viktorovna Artamonova-Estes,F,29,191,75,Russia,RUS,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Silver
5366,Olga Dmitriyevna Arteshina,F,21,191,78,Russia,RUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Bronze
5447,Loedmila Arzjannikova,F,34,168,62,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Team,Bronze
5451,Mao Asada,F,19,163,50,Japan,JPN,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Women's Singles,Silver
5453,Laura Asadauskait-Zadneprovskien,F,28,160,49,Lithuania,LTU,2012 Summer,2012,Summer,London,Modern Pentathlon,Modern Pentathlon Women's Individual,Gold
5542,"Geraldina Rachel ""Dina"" Asher-Smith",F,20,164,55,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
5547,Evelyn Ashford (-Washington),F,27,165,52,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 100 metres,Gold
5547,Evelyn Ashford (-Washington),F,27,165,52,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
5547,Evelyn Ashford (-Washington),F,31,165,52,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres,Silver
5547,Evelyn Ashford (-Washington),F,31,165,52,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
5547,Evelyn Ashford (-Washington),F,35,165,52,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
5577,Jessica Ashwood,F,23,173,64,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
5579,Jeanne Chesley Ashworth (-Walker-),F,21,157,57,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,Speed Skating Women's 500 metres,Bronze
5588,Dimitra Asilian,F,32,170,60,Greece,GRE,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Silver
5631,"Kosovare ""Kosse"" Asllani",F,27,166,56,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Silver
5687,Sofia Assefa Abebe,F,24,167,52,Ethiopia,ETH,2012 Summer,2012,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",Bronze
5692,Jenni Anna Christina Asserholt,F,17,172,71,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
5698,"Alina (Galina-) Astafei (-Stavariu, -Kreiig)",F,23,181,59,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's High Jump,Silver
5700,Polina Hryhorivna Astakhova,F,20,166,56,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team All-Around,Gold
5700,Polina Hryhorivna Astakhova,F,20,166,56,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team Portable Apparatus,Bronze
5700,Polina Hryhorivna Astakhova,F,23,166,56,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
5700,Polina Hryhorivna Astakhova,F,23,166,56,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Team All-Around,Gold
5700,Polina Hryhorivna Astakhova,F,23,166,56,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Floor Exercise,Silver
5700,Polina Hryhorivna Astakhova,F,23,166,56,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Uneven Bars,Gold
5700,Polina Hryhorivna Astakhova,F,27,166,56,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
5700,Polina Hryhorivna Astakhova,F,27,166,56,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Team All-Around,Gold
5700,Polina Hryhorivna Astakhova,F,27,166,56,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Floor Exercise,Silver
5700,Polina Hryhorivna Astakhova,F,27,166,56,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Uneven Bars,Gold
5720,Heidi Astrup,F,24,NA,NA,Denmark,DEN,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,Gold
5724,rad Suleyman Aumova,F,46,158,57,Azerbaijan,AZE,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze
5732,Halina Aszkieowicz (-Wojno),F,21,179,70,Poland,POL,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Bronze
5815,"Gillian ""Jill"" Atkins",F,29,165,65,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Bronze
5882,"Susanne Jean ""Susie"" Atwood",F,19,170,66,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Backstroke,Bronze
5882,"Susanne Jean ""Susie"" Atwood",F,19,170,66,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Backstroke,Silver
5882,"Susanne Jean ""Susie"" Atwood",F,19,170,66,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
5908,Susan Margaret Auch,F,27,172,65,Canada,CAN,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Women's 500 metres,Silver
