ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
102177,"Kenneth Herman ""Kenny"" Rollins",M,24,183,79,United States,USA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Gold
102189,Brian Lee Rolston,M,28,188,95,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
102192,Franois Rom,M,26,NA,NA,Belgium,BEL,1908 Summer,1908,Summer,London,Fencing,"Fencing Men's epee, Team",Bronze
102193,"Carl Anton ""Toni"" Rom",M,27,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxless Fours,Gold
102206,Euro Federico Roman,M,27,174,68,Italy,ITA,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Gold
102206,Euro Federico Roman,M,27,174,68,Italy,ITA,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
102214,Mauro Roman,M,26,178,69,Italy,ITA,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
102227,Vitaliy Petrovych Romanenko,M,30,NA,NA,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Running Target, Single And Double Shot",Gold
102239,Aleksandr Anatolyevich Romankov,M,22,178,72,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Individual",Silver
102239,Aleksandr Anatolyevich Romankov,M,26,178,72,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Foil, Individual",Bronze
102239,Aleksandr Anatolyevich Romankov,M,26,178,72,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Foil, Team",Silver
102239,Aleksandr Anatolyevich Romankov,M,34,178,72,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Individual",Bronze
102239,Aleksandr Anatolyevich Romankov,M,34,178,72,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",Gold
102242,Alfredo ngel Romano,M,29,NA,NA,Uruguay,URU,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,Gold
102246,Guido Romano,M,24,NA,NA,Italy,ITA,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Team All-Around,Gold
102248,Marco Romano,M,27,182,70,Italy,ITA,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Sabre, Team",Silver
102255,Leonid Mikhaylovich Romanov,M,25,175,78,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Foil, Team",Silver
102257,Viktor Yegorovich Romanov,M,22,178,77,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
102263,Vladimir Vatslavovich Romanovsky,M,19,170,75,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver
102263,Vladimir Vatslavovich Romanovsky,M,19,170,75,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
102267,Oleg Ivanovich Romantsev,M,26,178,75,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Bronze
102272,Romrio de Souza Faria,M,22,169,65,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Silver
102274,Georges Romas,M,NA,NA,NA,Brussels Swimming and Water Polo Club,BEL,1900 Summer,1900,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Silver
102282,Fernando Romay Pereiro,M,24,212,110,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
102285,Rodolfo Rombaldoni,M,27,193,85,Italy,ITA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Silver
102290,Hinrich Peter Romeike,M,45,175,69,Germany,GER,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Gold
102290,Hinrich Peter Romeike,M,45,175,69,Germany,GER,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
102294,Erich Rmer,M,37,NA,NA,Germany,GER,1932 Winter,1932,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
102308,Diego Emilio Romero Paschetta,M,33,170,70,Italy,ITA,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Men's One Person Dinghy,Bronze
102313,Iker Romero Fernndez,M,28,196,104,Spain,ESP,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Bronze
102324,Maikro Eusebio Romero Esquivel,M,23,165,48,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Flyweight,Gold
102324,Maikro Eusebio Romero Esquivel,M,27,165,48,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Flyweight,Bronze
102331,Ormari Romero Turcas,M,28,196,86,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Gold
102339,Sergio Germn Romero,M,21,191,86,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
102343,Yoel Romero Palacios,M,23,175,84,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver
102355,Igor Anatolyevich Romishevsky,M,27,177,80,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
102355,Igor Anatolyevich Romishevsky,M,31,177,80,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
102356,Gianni Petrus Cornelis Romme,M,24,190,85,Netherlands,NED,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 5,000 metres",Gold
102356,Gianni Petrus Cornelis Romme,M,24,190,85,Netherlands,NED,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 10,000 metres",Gold
102356,Gianni Petrus Cornelis Romme,M,28,190,85,Netherlands,NED,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 10,000 metres",Silver
102357,Adrien Gry Rommel,M,33,NA,NA,France,FRA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Team",Gold
102357,Adrien Gry Rommel,M,37,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Gold
102364,"Berend ""Bert"" Romp",M,33,173,65,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
102366,"Robert Edward ""Bob"" Rompre",M,22,NA,NA,United States,USA,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
102369,Rmulo Borges Monteiro,M,21,184,80,Brazil,BRA,2012 Summer,2012,Summer,London,Football,Football Men's Football,Silver
102372,Bjrn Einar Romren,M,24,183,64,Norway,NOR,2006 Winter,2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Bronze
102377,"Ronaldo Luiz Nazrio ""Ronaldinho"" de Lima",M,19,183,81,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,Bronze
102378,"Ronaldo ""Ronaldinho"" de Asss Moreira",M,28,180,76,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Bronze
102379,Ronaldo Morais Silva,M,22,NA,NA,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Silver
102386,Luigi Roncaglia,M,21,178,77,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
102386,Luigi Roncaglia,M,25,178,77,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
102394,Benjamin Rondeau,M,24,197,99,France,FRA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Bronze
102397,Heinrich Rondi,M,28,NA,NA,Germany,GER,1906 Summer,1906,Summer,Athina,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold
102397,Heinrich Rondi,M,28,NA,NA,Germany,GER,1906 Summer,1906,Summer,Athina,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",Bronze
102405,Brett Nicholas Roneberg,M,25,185,93,Australia,AUS,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Silver
102407,Ernest John Roney,M,23,NA,NA,Emily,GBR,1924 Summer,1924,Summer,Paris,Sailing,Sailing Mixed 8 metres,Silver
102411,Mikko Tapani Ronkainen,M,27,166,64,Finland,FIN,2006 Winter,2006,Winter,Torino,Freestyle Skiing,Freestyle Skiing Men's Moguls,Silver
102418,Bernt Assar Rnnlund,M,28,177,68,Sweden,SWE,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver
102418,Bernt Assar Rnnlund,M,28,177,68,Sweden,SWE,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
102418,Bernt Assar Rnnlund,M,32,177,68,Sweden,SWE,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
102419,Bertil Vilhelm Rnnmark,M,26,NA,NA,Sweden,SWE,1932 Summer,1932,Summer,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold
102421,Peter Kipchumba Rono,M,21,162,54,Kenya,KEN,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",Gold
102431,Arthur Laurence Rook,M,35,NA,NA,Great Britain,GBR,1956 Summer,1956,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
102437,Georges Florimond Rooms,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Weightlifting,Weightlifting Men's Lightweight,Bronze
102439,Martyn Joseph Rooney,M,21,198,81,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
102441,Sean Michael Rooney,M,25,206,100,United States,USA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Gold
102452,Cornelius Louis Andr Roosevelt,M,21,NA,NA,Union des Socits Franais de Sports Athletiques,USA,1900 Summer,1900,Summer,Paris,Rugby,Rugby Men's Rugby,Gold
102453,Julian Kean Roosevelt,M,27,NA,NA,Llanoria,USA,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed 6 metres,Gold
102456,Elbert Alonzo Root,M,21,NA,NA,United States,USA,1936 Summer,1936,Summer,Berlin,Diving,Diving Men's Platform,Silver
102458,"Jonathan Edward ""Jon"" Root",M,24,195,93,United States,USA,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Men's Volleyball,Gold
102464,"Donald Stephen ""Don"" Rope",M,26,178,70,Canada,CAN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
102464,"Donald Stephen ""Don"" Rope",M,31,178,70,Canada,CAN,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
102471,Mauri Uolevi Rppnen,M,26,176,71,Finland,FIN,1972 Winter,1972,Winter,Sapporo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
102484,H. F. Roques,M,NA,NA,NA,Union des Socits Franais de Sports Athletiques,FRA,1900 Summer,1900,Summer,Paris,Cricket,Cricket Men's Cricket,Silver
102492,Giuseppe Ros,M,22,180,81,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Heavyweight,Bronze
102507,"Carmo ""Rosa Branca"" de Souza",M,20,190,89,Brazil,BRA,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Bronze
102507,"Carmo ""Rosa Branca"" de Souza",M,24,190,89,Brazil,BRA,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,Bronze
102515,Simone Rosalba,M,24,196,89,Italy,ITA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Bronze
102518,Mauro Damin Rosales,M,23,171,68,Argentina,ARG,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Gold
102536,Marcel Roca,M,24,181,78,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",Silver
102537,Petre Roca,M,57,170,67,Romania,ROU,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
102539,Eberhard Rsch,M,25,NA,NA,East Germany,GDR,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 20 kilometres,Bronze
102539,Eberhard Rsch,M,25,NA,NA,East Germany,GDR,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
102541,Michael Rsch,M,22,184,78,Germany,GER,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
102551,"Charles ""Chuck"" Rose",M,NA,NA,NA,St. Louis Southwest Turnverein #1-2,USA,1904 Summer,1904,Summer,St. Louis,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver
102561,Justin Peter Rose,M,36,191,NA,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Men's Individual,Gold
102563,Iain Murray Rose,M,17,185,80,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 400 metres Freestyle,Gold
102563,Iain Murray Rose,M,17,185,80,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
102563,Iain Murray Rose,M,17,185,80,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
102563,Iain Murray Rose,M,21,185,80,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 400 metres Freestyle,Gold
102563,Iain Murray Rose,M,21,185,80,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
102563,Iain Murray Rose,M,21,185,80,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
102565,Ralph Waldo Rose,M,20,195,115,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Shot Put,Gold
102565,Ralph Waldo Rose,M,20,195,115,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Discus Throw,Silver
102565,Ralph Waldo Rose,M,20,195,115,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Hammer Throw,Bronze
102565,Ralph Waldo Rose,M,24,195,115,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Shot Put,Gold
102565,Ralph Waldo Rose,M,28,195,115,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Shot Put,Silver
102565,Ralph Waldo Rose,M,28,195,115,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Shot Put, Both Hands",Gold
102566,Shane Rose,M,35,181,80,Australia,AUS,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
102566,Shane Rose,M,43,181,80,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
102573,Ernst Oscar Rosell,M,26,NA,NA,Sweden,SWE,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Running Target, Single Shot, Team",Gold
102575,Ezio Roselli,M,23,NA,NA,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold
102576,Carlos Rosell Betbeze,M,30,NA,NA,Uruguay,URU,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,Bronze
102583,Kjell Bertil Gunnar Rosn,M,27,NA,NA,Sweden,SWE,1948 Summer,1948,Summer,London,Football,Football Men's Football,Gold
102584,Sven Axel Arigo Rosn,M,21,NA,NA,Sweden,SWE,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Gold
102584,Sven Axel Arigo Rosn,M,25,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
102586,Stefan Rosenbauer,M,40,NA,NA,Germany,GER,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",Bronze
102588,Werner Rosenbaum,M,29,NA,NA,Germany,GER,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Bronze
102595,Fredrik Jakob Tage Ulfstand Rosencrantz,M,32,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Team",Gold
102607,Birger Eugen Rosengren,M,30,NA,NA,Sweden,SWE,1948 Summer,1948,Summer,London,Football,Football Men's Football,Gold
102610,"Arthur Henry ""Art"" Rosenkampff",M,19,NA,NA,"New York Turnverein, New York",USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Team All-Around,Silver
102615,Gustaf Vilhelm Rosenquist,M,20,NA,NA,Sweden,SWE,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Gold
102616,Edil Albert Rosenqvist,M,27,174,86.5,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver
102616,Edil Albert Rosenqvist,M,31,174,86.5,Finland,FIN,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver
102617,Ernst Edward Rosenqvist,M,42,NA,NA,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot, Team",Bronze
102620,Otto Harry Rosenswrd,M,30,NA,NA,Kitty-1,SWE,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 10 metres,Gold
102625,Virginio Rosetta,M,26,170,71,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Bronze
102629,Anatoly Aleksandrovich Roshchin,M,32,187,100,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver
102629,Anatoly Aleksandrovich Roshchin,M,36,187,100,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver
102629,Anatoly Aleksandrovich Roshchin,M,40,187,100,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Gold
102638,Vinko Rosi,M,23,185,92,Yugoslavia,YUG,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,Silver
102648,"Wilhelm Herman Conrad Enno ""Willy"" Rsingh",M,23,NA,NA,Netherlands,NED,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxless Pairs,Gold
102653,Jrg Rokopf,M,23,182,72,Germany,GER,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Men's Doubles,Silver
102653,Jrg Rokopf,M,27,182,72,Germany,GER,1996 Summer,1996,Summer,Atlanta,Table Tennis,Table Tennis Men's Singles,Bronze
102661,Lennart Brje Roslund,M,26,187,85,Sweden,SWE,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,Silver
102670,Petr Rosol,M,27,178,78,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
102672,Massimiliano Edgar Rosolino,M,22,192,88,Italy,ITA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Freestyle,Bronze
102672,Massimiliano Edgar Rosolino,M,22,192,88,Italy,ITA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Freestyle,Silver
102672,Massimiliano Edgar Rosolino,M,22,192,88,Italy,ITA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,Gold
102672,Massimiliano Edgar Rosolino,M,26,192,88,Italy,ITA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
102681,"William MacPherson ""Bill"" Ross",M,27,NA,NA,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,Bronze
102690,George James Ross,M,34,NA,NA,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Team All-Around,Bronze
102704,Norman DeMille Ross,M,23,188,NA,United States,USA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 400 metres Freestyle,Gold
102704,Norman DeMille Ross,M,23,188,NA,United States,USA,1920 Summer,1920,Summer,Antwerpen,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
102704,Norman DeMille Ross,M,23,188,NA,United States,USA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
102710,W. J. Ross,M,NA,NA,NA,St. Louis Amateur Athletic Association,USA,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Silver
102711,"Elbridge Baker Ross, Jr.",M,26,NA,NA,United States,USA,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
102731,Marc Rosset,M,21,200,88,Switzerland,SUI,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,Gold
102733,Bruno Mario Rossetti,M,31,179,80,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Shooting,Shooting Mixed Skeet,Bronze
102734,Gabriele Rossetti,M,21,176,65,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Skeet,Gold
102735,Gino Rossetti,M,23,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Bronze
102737,"Albert ""Al"" Rossi",M,21,NA,NA,United States,USA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,Bronze
102738,Antonio Rossi,M,23,186,84,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze
102738,Antonio Rossi,M,27,186,84,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Gold
102738,Antonio Rossi,M,27,186,84,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
102738,Antonio Rossi,M,31,186,84,Italy,ITA,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
102738,Antonio Rossi,M,35,186,84,Italy,ITA,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
102743,Cesare Rossi,M,23,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxless Fours,Bronze
102746,Dante Rossi,M,23,191,89,Italy,ITA,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,Gold
102747,E. Rossi,M,NA,NA,NA,"Marinai della nave da guerra ""Varese""",ITA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Bronze
102753,Gino Rossi,M,24,170,NA,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Boxing,Boxing Men's Light-Heavyweight,Silver
102762,Lucas Rafael Rossi,M,31,188,88,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Gold
102777,Galliano Rossini,M,29,172,87,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Shooting,Shooting Men's Trap,Gold
102777,Galliano Rossini,M,33,172,87,Italy,ITA,1960 Summer,1960,Summer,Roma,Shooting,Shooting Men's Trap,Silver
102779,Salvatore Rossini,M,30,185,82,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Silver
102799,Klaus-Jrgen Rost,M,24,168,70,Germany,GER,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Lightweight, Freestyle",Silver
102801,Peter Rost,M,29,183,84,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
102805,Kianoush Rostami,M,21,177,85,Iran,IRI,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
102805,Kianoush Rostami,M,25,177,85,Iran,IRI,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
102806,Richard Rstel,M,NA,NA,NA,Germany,GER,1896 Summer,1896,Summer,Athina,Gymnastics,"Gymnastics Men's Parallel Bars, Teams",Gold
102806,Richard Rstel,M,NA,NA,NA,Germany,GER,1896 Summer,1896,Summer,Athina,Gymnastics,"Gymnastics Men's Horizontal Bar, Teams",Gold
102815,Pavel Aleksandrovich Rostovtsev,M,34,187,80,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
102819,Ture Albin Rosvall,M,20,NA,NA,Roddklubben af 1912-1,SWE,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Inriggers",Silver
102823,Alfredo Rota,M,25,190,78,Italy,ITA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's epee, Team",Gold
102823,Alfredo Rota,M,33,190,78,Italy,ITA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Bronze
102829,Nicolae Rotaru,M,37,175,66,Romania,ROU,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Bronze
102837,"Richard William ""Dick"" Roth",M,17,184,84,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 400 metres Individual Medley,Gold
102841,George Helm Roth,M,21,NA,NA,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Club Swinging,Gold
102848,Michael Roth,M,22,194,88,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,Silver
102850,Robert Roth,M,21,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
102851,Ulrich Roth,M,22,196,89,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,Silver
102855,Otto Rothe,M,27,NA,NA,Germany,GER,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver
102855,Otto Rothe,M,31,NA,NA,Germany,GER,1956 Summer,1956,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver
